"ID_REF","VALUE"
"AC148152.3_FGT001",-0.318464809744002
"AC148152.3_FGT005",0.138689065434563
"AC148152.3_FGT006",-0.211608577451963
"AC148152.3_FGT008",0.122960688527487
"AC148167.6_FGT001",-0.228670438180359
"AC149475.2_FGT002",0.483755792574174
"AC149475.2_FGT003",-0.161617524982907
"AC149475.2_FGT005",-0.18229738002079
"AC149475.2_FGT007",0.217168093821099
"AC149810.2_FGT003",-0.0851788417563186
"AC149810.2_FGT004",0.526905465967515
"AC149810.2_FGT008",0.209387440640125
"AC149818.2_FGT001",0.183427306076832
"AC149818.2_FGT004",0.0939572536979066
"AC149818.2_FGT005",-0.290511728391267
"AC149818.2_FGT006",-0.250310121191409
"AC149818.2_FGT007",-0.345974193372565
"AC149818.2_FGT008",0.260056501732294
"AC149818.2_FGT009",0.426601915443368
"AC149828.2_FGT002",-0.59089885052333
"AC149828.2_FGT004",0.494200231794036
"AC149828.2_FGT005",0.00872062644211807
"AC149829.2_FGT002",2.53164031304424
"AC149829.2_FGT003",-0.374549198387837
"AC149829.2_FGT004",-0.421453513222685
"AC149829.2_FGT006",0.109520459780189
"AC150739.3_FGT001",-0.148632783131661
"AC152495.1_FGT002",-0.103501871802189
"AC152495.1_FGT003",-0.0166762191088372
"AC152495.1_FGT010",-0.22675771901638
"AC152495.1_FGT011",0.166414102368614
"AC152495.1_FGT012",-0.274144172200251
"AC152495.1_FGT013",-0.0430966093820764
"AC152495.1_FGT015",-0.248466917190577
"AC152495.1_FGT017",-0.177155302393742
"AC155352.2_FGT001",0.0179730442415731
"AC155352.2_FGT010",1.64257886476665
"AC155376.2_FGT002",0.282215731025115
"AC155376.2_FGT004",-0.255969896222584
"AC155376.2_FGT005",0.25748059212332
"AC155377.1_FGT001",-0.237201513804111
"AC155377.1_FGT002",-0.00331185017225111
"AC155390.2_FGT002",-0.367100015910733
"AC155434.2_FGT001",0.212591698774381
"AC155434.2_FGT003",0.14652250144584
"AC155434.2_FGT004",0.217647793149034
"AC155434.2_FGT005",0.184925679716791
"AC155434.2_FGT006",0.167219953673552
"AC155496.2_FGT009",0.259716884251901
"AC155610.2_FGT007",-0.32116090636329
"AC155610.2_FGT009",-0.292285045224731
"AC155622.2_FGT001",-0.198011654752988
"AC155622.2_FGT004",-0.145894724654502
"AC155624.2_FGT006",-0.458004428245573
"AC155624.2_FGT011",0.0891515627445362
"AC159612.1_FGT007",-0.0349546439640085
"AC165171.2_FGT002",0.301512875173753
"AC165178.2_FGT004",0.100701226740889
"AC166636.1_FGT007",-0.040534736087983
"AC166636.1_FGT008",0.143664524772525
"AC166636.1_FGT009",-0.0686540526403837
"AC177831.3_FGT004",0.0960709698664376
"AC177833.2_FGT001",-0.379817058824668
"AC177837.3_FGT002",0.159642884722589
"AC177838.2_FGT015",0.0984312952910738
"AC177844.2_FGT003",0.127596175097724
"AC177850.2_FGT003",-0.495113220141233
"AC177850.2_FGT005",0.382731182675986
"AC177860.4_FGT002",0.167832168701634
"AC177890.3_FGT005",0.166055953164937
"AC177893.3_FGT003",-0.179607467489222
"AC177893.3_FGT006",0.0533890838930591
"AC177897.2_FGT002",-0.736289357741075
"AC177897.2_FGT022",0.0476464174442989
"AC177897.2_FGT029",-0.192983421448939
"AC177899.2_FGT009",-0.129341081187894
"AC177899.2_FGT012",0.185774780357287
"AC177900.4_FGT001",0.124600041753697
"AC177905.2_FGT001",-0.768801274690853
"AC177905.2_FGT003",-0.163203164732403
"AC177908.3_FGT002",-0.162592735513382
"AC177908.3_FGT003",0.395805962904658
"AC177908.3_FGT006",0.33231696946503
"AC177911.4_FGT005",-0.407625819171619
"AC177920.3_FGT008",0.116958329470298
"AC177922.2_FGT002",0.0969094605936761
"AC177924.2_FGT001",-0.0766653369363428
"AC177924.2_FGT003",-0.02029654934918
"AC177926.2_FGT003",0.165981939670663
"AC177930.2_FGT001",0.155430183672842
"AC177930.2_FGT002",-0.134641451151712
"AC177936.6_FGT008",-0.271696773619802
"AC177941.3_FGT001",-0.101647181816587
"AC177941.3_FGT006",-0.0685281418423362
"AC177946.2_FGT004",-0.281417931049859
"AC177947.2_FGT003",0.0601342057048654
"AC182105.3_FGT006",-0.134242792155815
"AC182413.4_FGT002",0.16565612690676
"AC182439.4_FGT004",0.648031170364034
"AC182482.3_FGT003",-0.237992731256253
"AC182615.4_FGT001",-0.0546208039804654
"AC182617.3_FGT001",-0.0934317493413157
"AC182627.2_FGT003",-0.105050883594121
"AC182831.3_FGT004",0.60322736338248
"AC182838.3_FGT006",0.153948067996849
"AC183315.4_FGT006",-0.0779863256005258
"AC183319.3_FGT001",0.161769935204714
"AC183372.4_FGT006",-0.438645696293115
"AC183412.5_FGT005",0.162562587095572
"AC183413.3_FGT006",-0.208960792182338
"AC183509.1_FGT001",0.0783454575414666
"AC183514.3_FGT006",-0.29829851527989
"AC183817.2_FGT002",0.246806378974287
"AC183888.4_FGT006",0.236841082643998
"AC183888.4_FGT008",-0.00105636417758831
"AC183914.3_FGT004",0.0777834183351951
"AC183915.4_FGT001",-0.626184331317838
"AC183927.3_FGT004",0.997197706157282
"AC183928.4_FGT001",-0.117795914395399
"AC183932.3_FGT007",0.794864065208384
"AC183938.4_FGT011",0.497404544869874
"AC183944.4_FGT003",-0.0118188585206251
"AC183950.2_FGT002",0.0975569300609612
