"ID_REF","VALUE"
"AC148152.3_FGT001",0.0767879540625641
"AC148152.3_FGT005",0.347121768290924
"AC148152.3_FGT006",-0.0218734514618924
"AC148152.3_FGT008",-0.440837433484714
"AC148167.6_FGT001",0.826635447945518
"AC149475.2_FGT002",-0.256633177375492
"AC149475.2_FGT003",0.119916427128339
"AC149475.2_FGT005",0.0410668997378947
"AC149475.2_FGT007",-0.960835055724026
"AC149810.2_FGT003",-0.19695271084885
"AC149810.2_FGT004",0.336267024968685
"AC149810.2_FGT008",-0.118440608167453
"AC149818.2_FGT001",0.409024410601497
"AC149818.2_FGT004",-0.722005405679821
"AC149818.2_FGT005",0.13427372386754
"AC149818.2_FGT006",-0.151815994318522
"AC149818.2_FGT007",-0.4512214108184
"AC149818.2_FGT008",0.112213600892283
"AC149818.2_FGT009",-0.185046057368078
"AC149828.2_FGT002",-1.63050252961161
"AC149828.2_FGT004",0.492710164210861
"AC149828.2_FGT005",-0.181640452305859
"AC149829.2_FGT002",0.495371662282636
"AC149829.2_FGT003",-0.545258342749551
"AC149829.2_FGT004",-0.315940092109485
"AC149829.2_FGT006",-0.397257747451445
"AC150739.3_FGT001",-0.851193630060995
"AC152495.1_FGT002",-0.0570256027162966
"AC152495.1_FGT003",1.09652765048707
"AC152495.1_FGT010",-0.0711855753214062
"AC152495.1_FGT011",0.166181628797094
"AC152495.1_FGT012",0.190587255939331
"AC152495.1_FGT013",0.225840633888964
"AC152495.1_FGT015",-0.0040877818011078
"AC152495.1_FGT017",-0.0210274546909787
"AC155352.2_FGT001",-0.417533049543553
"AC155352.2_FGT010",-0.247857351141211
"AC155376.2_FGT002",0.41225614551387
"AC155376.2_FGT004",-0.455321024025633
"AC155376.2_FGT005",0.542325822420007
"AC155377.1_FGT001",0.567063372809458
"AC155377.1_FGT002",-0.0757156503494792
"AC155390.2_FGT002",-0.674983967430019
"AC155434.2_FGT001",-0.111934838960083
"AC155434.2_FGT003",-0.186638046497121
"AC155434.2_FGT004",-0.0562329837364359
"AC155434.2_FGT005",-0.134030904374551
"AC155434.2_FGT006",0.664290534295589
"AC155496.2_FGT009",-0.0156614138789374
"AC155610.2_FGT007",-0.202690843709015
"AC155610.2_FGT009",-1.137139721313
"AC155622.2_FGT001",-0.807821181023131
"AC155622.2_FGT004",0.146304529697964
"AC155624.2_FGT006",-0.79120553954772
"AC155624.2_FGT011",-0.0905342530200468
"AC159612.1_FGT007",-0.213733961249901
"AC165171.2_FGT002",0.237306824787796
"AC165178.2_FGT004",-0.125971821037651
"AC166636.1_FGT007",-0.537492803847122
"AC166636.1_FGT008",-0.61163802402963
"AC166636.1_FGT009",-0.155202241233291
"AC177831.3_FGT004",0.0391786693886077
"AC177833.2_FGT001",-0.0688764234314356
"AC177837.3_FGT002",0.0378864673235518
"AC177838.2_FGT015",0.0795369368730092
"AC177844.2_FGT003",0.118076571494759
"AC177850.2_FGT003",0.204507406312744
"AC177850.2_FGT005",-1.28426457281193
"AC177860.4_FGT002",-0.631127054168783
"AC177890.3_FGT005",0.279715896437888
"AC177893.3_FGT003",-0.98330051602994
"AC177893.3_FGT006",-0.533686180163753
"AC177897.2_FGT002",-0.399730888215345
"AC177897.2_FGT022",0.385677308500012
"AC177897.2_FGT029",0.426605472744252
"AC177899.2_FGT009",-0.0992022212020252
"AC177899.2_FGT012",-0.147407604241763
"AC177900.4_FGT001",0.173435848451045
"AC177905.2_FGT001",-0.958475743893691
"AC177905.2_FGT003",-0.143729163464352
"AC177908.3_FGT002",-0.159126247735568
"AC177908.3_FGT003",0.270560183381201
"AC177908.3_FGT006",0.24627472593576
"AC177911.4_FGT005",-0.359484098203672
"AC177920.3_FGT008",0.279503007102425
"AC177922.2_FGT002",-0.0479512084987517
"AC177924.2_FGT001",-0.0711927146702571
"AC177924.2_FGT003",-0.304446048959562
"AC177926.2_FGT003",-0.508164677728532
"AC177930.2_FGT001",0.125798245860777
"AC177930.2_FGT002",0.0343117978355649
"AC177936.6_FGT008",-0.562245530049839
"AC177941.3_FGT001",0.213498289439829
"AC177941.3_FGT006",0.162773707615357
"AC177946.2_FGT004",0.242740384641195
"AC177947.2_FGT003",0.0525486160387318
"AC182105.3_FGT006",-0.278770847768915
"AC182413.4_FGT002",0.273282778763489
"AC182439.4_FGT004",-0.438910397335296
"AC182482.3_FGT003",0.0788527338709713
"AC182615.4_FGT001",0.416936932630282
"AC182617.3_FGT001",-1.06572977741273
"AC182627.2_FGT003",-0.442190783969151
"AC182831.3_FGT004",0.395842200072878
"AC182838.3_FGT006",0.0484576553009651
"AC183315.4_FGT006",-0.325363113195601
"AC183319.3_FGT001",0.120706112107611
"AC183372.4_FGT006",0.0971402932681926
"AC183412.5_FGT005",1.19490371083194
"AC183413.3_FGT006",-0.157691229108631
"AC183509.1_FGT001",-0.0472711852753591
"AC183514.3_FGT006",-0.567254426908529
"AC183817.2_FGT002",-0.239519148742158
"AC183888.4_FGT006",0.342825660494817
"AC183888.4_FGT008",-0.254819829505315
"AC183914.3_FGT004",0.162361447029783
"AC183915.4_FGT001",0.0425097607819962
"AC183927.3_FGT004",1.64731747847001
"AC183928.4_FGT001",-0.201789536060249
"AC183932.3_FGT007",-0.0430774606625731
"AC183938.4_FGT011",0.159865777358801
"AC183944.4_FGT003",0.437550842611352
"AC183950.2_FGT002",0.225969781438317
"AC183950.2_FGT003",-0.714595236402838
"AC183950.2_FGT004",0.11142607859484
"AC183950.2_FGT005",0.359207826308418
"AC183968.2_FGT001",0.113335290562034
"AC184112.4_FGT010",0.205790878074536
"AC184116.3_FGT001",0.0234230929010354
"AC184127.3_FGT003",0.2816562996669
"AC184130.4_FGT005",0.403904686048936
"AC184130.4_FGT012",0.0704651245570913
"AC184133.3_FGT001",-0.560067131833643
"AC184164.2_FGT004",0.140060652296099
"AC184164.2_FGT006",-0.506000545620793
"AC184169.3_FGT001",1.21829691575291
"AC184170.4_FGT002",-0.0343087526472167
"AC184171.4_FGT002",-0.335227712455637
"AC184172.3_FGT001",0.122537263834333
"AC184699.3_FGT005",0.406662155035104
"AC184764.3_FGT003",0.451103878739255
"AC184764.3_FGT006",-0.0324913538767047
"AC184765.4_FGT005",-0.00659273685009554
"AC184771.4_FGT003",0.396946389090627
"AC184775.2_FGT002",0.129403255789893
"AC184788.2_FGT001",0.209046111324526
"AC184789.4_FGT002",0.243791618087895
"AC184794.2_FGT003",-0.507907212468143
"AC184831.3_FGT003",0.00721509768257012
"AC184831.3_FGT005",0.242368184609178
"AC184836.3_FGT002",-0.145691753101469
"AC184857.2_FGT006",-0.301464961871333
"AC184871.2_FGT009",0.134101215257941
"AC185108.3_FGT006",0.132623043519065
"AC185108.3_FGT010",-0.615160404522247
"AC185108.3_FGT011",0.225527831288846
"AC185122.3_FGT009",-0.032733004797258
"AC185126.3_FGT006",0.259885347850143
"AC185130.2_FGT004",0.349742328085055
"AC185130.2_FGT005",0.134790311876872
"AC185217.3_FGT004",0.120490441467916
"AC185217.3_FGT007",0.288659341529744
"AC185226.4_FGT001",-0.157136972571273
"AC185252.4_FGT002",-0.0600225081936141
"AC185254.4_FGT002",0.218157773894215
"AC185256.3_FGT002",0.376419538125608
