"ID_REF","VALUE"
"AC148152.3_FGT001",-0.396382219706791
"AC148152.3_FGT005",-0.0926725873465971
"AC148152.3_FGT006",-0.298369188874844
"AC148152.3_FGT008",-0.235746731397014
"AC148167.6_FGT001",0.465532044491978
"AC149475.2_FGT002",-0.912212533631138
"AC149475.2_FGT003",-0.174765087910898
"AC149475.2_FGT005",0.0944433893753233
"AC149475.2_FGT007",-0.212680006726351
"AC149810.2_FGT003",-0.160167035206257
"AC149810.2_FGT004",0.763007014935692
"AC149810.2_FGT008",0.103558105288277
"AC149818.2_FGT001",0.507632021422029
"AC149818.2_FGT004",-0.169632179281147
"AC149818.2_FGT005",-0.066390253351427
"AC149818.2_FGT006",0.00293780632952051
"AC149818.2_FGT007",0.138695248376547
"AC149818.2_FGT008",0.174932476139786
"AC149818.2_FGT009",0.203545237633737
"AC149828.2_FGT002",-0.82826140417782
"AC149828.2_FGT004",0.186896900404165
"AC149828.2_FGT005",0.27621990434747
"AC149829.2_FGT002",0.463793864731469
"AC149829.2_FGT003",-0.173226036572682
"AC149829.2_FGT004",-0.235152830729442
"AC149829.2_FGT006",-0.035308218606623
"AC150739.3_FGT001",-0.247420446724755
"AC152495.1_FGT002",0.293364530091805
"AC152495.1_FGT003",0.414269604113301
"AC152495.1_FGT010",0.00381847867054469
"AC152495.1_FGT011",-0.0613573578515661
"AC152495.1_FGT012",-0.210067290956323
"AC152495.1_FGT013",0.0779739920360178
"AC152495.1_FGT015",0.330591447130592
"AC152495.1_FGT017",0.260714825978042
"AC155352.2_FGT001",-0.306153235123391
"AC155352.2_FGT010",0.940368738260892
"AC155376.2_FGT002",0.140445548657064
"AC155376.2_FGT004",-0.284112970425414
"AC155376.2_FGT005",0.465622933243062
"AC155377.1_FGT001",0.154059139794833
"AC155377.1_FGT002",0.208081758777884
"AC155390.2_FGT002",-0.130861736944476
"AC155434.2_FGT001",-0.361015830030378
"AC155434.2_FGT003",-0.121719862766967
"AC155434.2_FGT004",0.176100955983034
"AC155434.2_FGT005",-0.0612116124849564
"AC155434.2_FGT006",0.447657138402654
"AC155496.2_FGT009",0.360347912969897
"AC155610.2_FGT007",-0.0593489509807836
"AC155610.2_FGT009",-0.434028861622557
"AC155622.2_FGT001",-0.327158603026829
"AC155622.2_FGT004",0.192516766854355
"AC155624.2_FGT006",-0.408750470386495
"AC155624.2_FGT011",-0.0130510842035179
"AC159612.1_FGT007",-0.0693543400183945
"AC165171.2_FGT002",-0.00809946619560031
"AC165178.2_FGT004",-0.222770710509374
"AC166636.1_FGT007",-0.314858253918735
"AC166636.1_FGT008",-0.634716350377081
"AC166636.1_FGT009",0.0419951619193122
"AC177831.3_FGT004",0.0277756245491448
"AC177833.2_FGT001",0.000178083604114976
"AC177837.3_FGT002",0.563250461303534
"AC177838.2_FGT015",-0.163089788274736
"AC177844.2_FGT003",0.225516327395834
"AC177850.2_FGT003",-0.0887589713751025
"AC177850.2_FGT005",-0.435910487934457
"AC177860.4_FGT002",0.135302247719528
"AC177890.3_FGT005",0.199777561073382
"AC177893.3_FGT003",-0.480498889806975
"AC177893.3_FGT006",-0.580237345844106
"AC177897.2_FGT002",-0.427543611810645
"AC177897.2_FGT022",0.259303567220499
"AC177897.2_FGT029",0.25841490643549
"AC177899.2_FGT009",-0.0516674890008594
"AC177899.2_FGT012",-0.137371087537488
"AC177900.4_FGT001",0.217652820059324
"AC177905.2_FGT001",0.0999910037154281
"AC177905.2_FGT003",0.0844206648434084
"AC177908.3_FGT002",-0.480068119555507
"AC177908.3_FGT003",0.129624966180409
"AC177908.3_FGT006",0.260398329813333
"AC177911.4_FGT005",0.108412660896927
"AC177920.3_FGT008",-0.097732709873245
"AC177922.2_FGT002",-0.0162791465913368
"AC177924.2_FGT001",-0.124284124704548
"AC177924.2_FGT003",0.00804829783968031
"AC177926.2_FGT003",0.172960098556675
"AC177930.2_FGT001",-0.149908803022769
"AC177930.2_FGT002",0.303640860101874
"AC177936.6_FGT008",-0.0207157681469425
"AC177941.3_FGT001",-0.182037987248372
"AC177941.3_FGT006",0.250390145313605
"AC177946.2_FGT004",0.654232003318844
"AC177947.2_FGT003",0.447164467678311
"AC182105.3_FGT006",0.25708866190698
"AC182413.4_FGT002",0.113440218444027
"AC182439.4_FGT004",-0.188093032762762
"AC182482.3_FGT003",0.248178960031093
"AC182615.4_FGT001",0.139577427851761
"AC182617.3_FGT001",-0.710772631692367
"AC182627.2_FGT003",-0.159393042001883
"AC182831.3_FGT004",0.381336908200674
"AC182838.3_FGT006",0.223074408542436
"AC183315.4_FGT006",0.147670822544228
