"ID_REF","VALUE"
"AC148152.3_FGT001",-0.424428246060524
"AC148152.3_FGT005",-0.185488564414696
"AC148152.3_FGT006",-0.0768502708232695
"AC148152.3_FGT008",0.241152068891955
"AC148167.6_FGT001",0.251208574845789
"AC149475.2_FGT002",-0.247883159339258
"AC149475.2_FGT003",0.361000345506547
"AC149475.2_FGT005",0.0576329101107411
"AC149475.2_FGT007",0.321490504684814
"AC149810.2_FGT003",0.167088064687803
"AC149810.2_FGT004",0.754025036222682
"AC149810.2_FGT008",0.35998263875884
"AC149818.2_FGT001",0.569656748210928
"AC149818.2_FGT004",0.0679379731439697
"AC149818.2_FGT005",0.160752797128162
"AC149818.2_FGT006",0.0405099547367571
"AC149818.2_FGT007",0.440873372544997
"AC149818.2_FGT008",0.189516441592999
"AC149818.2_FGT009",-0.14082052005958
"AC149828.2_FGT002",-0.227690274699318
"AC149828.2_FGT004",0.516429401154909
"AC149828.2_FGT005",-0.116321435283157
"AC149829.2_FGT002",4.15754725557868
"AC149829.2_FGT003",-0.272803325599362
"AC149829.2_FGT004",0.358267984377022
"AC149829.2_FGT006",0.0221233477187442
"AC150739.3_FGT001",-0.477810094791384
"AC152495.1_FGT002",0.0906894644120379
"AC152495.1_FGT003",0.00904763792906527
"AC152495.1_FGT010",0.38503057673326
"AC152495.1_FGT011",0.0881433206212591
"AC152495.1_FGT012",0.0821362112839812
"AC152495.1_FGT013",0.518345594602146
"AC152495.1_FGT015",0.0559303111381857
"AC152495.1_FGT017",-0.101678462056421
"AC155352.2_FGT001",0.752931365547141
"AC155352.2_FGT010",-1.35120371633959
"AC155376.2_FGT002",-0.25665850912782
"AC155376.2_FGT004",0.097058899147904
"AC155376.2_FGT005",-0.0599982589146242
"AC155377.1_FGT001",-0.526058532976541
"AC155377.1_FGT002",0.167788695552892
"AC155390.2_FGT002",-0.0551701386560546
"AC155434.2_FGT001",-0.151900568894658
"AC155434.2_FGT003",-0.180328162874681
"AC155434.2_FGT004",0.196807565757516
"AC155434.2_FGT005",0.345009542513361
"AC155434.2_FGT006",0.35313836806342
"AC155496.2_FGT009",-0.10153175432674
"AC155610.2_FGT007",-0.284547517353634
"AC155610.2_FGT009",-0.174594208757492
"AC155622.2_FGT001",-0.067147825738317
"AC155622.2_FGT004",0.403959867450714
"AC155624.2_FGT006",0.350012670198998
"AC155624.2_FGT011",0.700547484283162
"AC159612.1_FGT007",-0.0876555678239572
"AC165171.2_FGT002",0.0541321147761529
"AC165178.2_FGT004",-0.173030871624301
"AC166636.1_FGT007",0.371884948189254
"AC166636.1_FGT008",0.685389619606259
"AC166636.1_FGT009",-0.290246878788042
"AC177831.3_FGT004",-0.0950635487994901
"AC177833.2_FGT001",-0.169491664169981
"AC177837.3_FGT002",-0.431859781346228
"AC177838.2_FGT015",0.0890461145630822
"AC177844.2_FGT003",-0.291053812518936
"AC177850.2_FGT003",0.141801015484787
"AC177850.2_FGT005",-0.281687920541837
"AC177860.4_FGT002",0.490693231061925
"AC177890.3_FGT005",0.217535762739345
"AC177893.3_FGT003",-0.50784386835899
"AC177893.3_FGT006",0.506975164815632
"AC177897.2_FGT002",-0.226374636275002
"AC177897.2_FGT022",-0.735032986275609
"AC177897.2_FGT029",0.0435776739091647
"AC177899.2_FGT009",0.0493258875511245
"AC177899.2_FGT012",0.241720676329658
"AC177900.4_FGT001",0.156984539008016
"AC177905.2_FGT001",-0.139214029542508
"AC177905.2_FGT003",-0.434458291782587
"AC177908.3_FGT002",0.047900915493203
"AC177908.3_FGT003",0.57028518037631
"AC177908.3_FGT006",0.575128779655017
"AC177911.4_FGT005",0.159235367184598
"AC177920.3_FGT008",0.0862913980136163
"AC177922.2_FGT002",-0.0482324344147138
"AC177924.2_FGT001",-0.206850052582144
"AC177924.2_FGT003",0.273524286199467
"AC177926.2_FGT003",0.0058308133287025
"AC177930.2_FGT001",0.179547689187036
"AC177930.2_FGT002",-0.596635474727009
"AC177936.6_FGT008",0.436661111408935
"AC177941.3_FGT001",0.147745746311706
"AC177941.3_FGT006",-0.186971741950113
"AC177946.2_FGT004",-0.476989416199357
"AC177947.2_FGT003",0.17348154995412
"AC182105.3_FGT006",-0.0171774671791707
"AC182413.4_FGT002",0.00444060754493864
"AC182439.4_FGT004",0.268733192586315
"AC182482.3_FGT003",-0.220106479964634
"AC182615.4_FGT001",0.224809930137719
"AC182617.3_FGT001",-0.00715963884981924
"AC182627.2_FGT003",-0.0868229186713117
"AC182831.3_FGT004",0.88287271267264
"AC182838.3_FGT006",-0.130854014902125
"AC183315.4_FGT006",0.151092254952912
"AC183319.3_FGT001",-0.130034718842384
"AC183372.4_FGT006",0.059344545301444
"AC183412.5_FGT005",0.815993954406771
"AC183413.3_FGT006",-0.115782911805071
"AC183509.1_FGT001",0.0910230917277758
"AC183514.3_FGT006",-0.35359975347091
"AC183817.2_FGT002",-0.0119711524183409
"AC183888.4_FGT006",-0.205303441332501
"AC183888.4_FGT008",0.0738888676444896
"AC183914.3_FGT004",-0.19210957823823
"AC183915.4_FGT001",-0.128789757906387
"AC183927.3_FGT004",0.72167396660537
"AC183928.4_FGT001",-0.162221355163705
"AC183932.3_FGT007",1.01840631201354
"AC183938.4_FGT011",0.220427684991364
"AC183944.4_FGT003",-0.077345870938877
"AC183950.2_FGT002",-0.0254055234231087
"AC183950.2_FGT003",0.0445406354400748
